_row,new_split
42979,train
42980,train
42983,train
42985,train
42987,train
42989,train
42991,train
42993,train
42997,train
42998,train
43001,train
43002,train
43004,train
43006,train
43007,train
43010,train
43013,train
43014,train
43015,train
43018,train
43019,train
43020,train
43023,train
43025,train
43027,train
43029,train
43032,train
43034,train
43036,train
43038,train
43040,train
43042,train
43045,train
43046,train
43049,train
43050,train
43051,train
43052,train
43056,train
43058,train
43060,train
43062,train
43063,train
43066,train
43067,train
43068,train
43071,train
43074,train
43075,train
43076,train
43081,train
43082,train
43083,train
43084,train
43087,train
43090,train
43092,train
43094,train
43095,train
43096,train
43100,train
43101,train
43104,train
43105,train
43107,train
43110,train
43112,train
43113,train
43117,train
43118,train
43119,train
43121,train
43125,train
43126,train
43127,train
43130,train
43132,train
43134,train
43135,train
43138,train
43141,train
43142,train
43145,train
43146,train
43147,train
43148,train
43153,train
43154,train
43156,train
43157,train
43160,train
43161,train
43164,train
43166,train
43167,train
43170,train
43171,train
43174,train
43176,train
43178,train
43179,train
43180,train
43183,train
43185,train
43187,train
43190,train
43191,train
43194,train
43196,train
43198,train
43200,train
43202,train
43205,train
43206,train
43208,train
43209,train
43211,train
43213,train
43216,train
43217,train
43220,train
43221,train
43225,train
43226,train
43227,train
43229,train
43231,train
43233,train
43235,train
43236,train
43239,train
43241,train
43243,train
43245,train
43247,train
43248,train
43251,train
43252,train
43255,train
43257,train
43259,train
43261,train
43263,train
43265,train
43267,train
43268,train
43272,train
43274,train
43275,train
43277,train
43279,train
43280,train
43283,train
43284,train
43288,train
43290,train
43292,train
43294,train
43295,train
43298,train
43299,train
43301,train
43305,train
43306,train
43308,train
43310,train
43312,train
43314,train
43316,train
43318,train
43319,train
43320,train
43324,train
43325,train
43328,train
43330,train
43333,train
43334,train
43336,train
43337,train
43341,train
43342,train
43343,train
43345,train
43349,train
43350,train
43352,train
43353,train
43355,train
43358,train
43359,train
43361,train
43365,train
43366,train
43369,train
43370,train
43371,train
43374,train
43377,train
43378,train
43379,train
43381,train
43383,train
43385,train
43388,train
43390,train
43392,train
43394,train
43395,train
43398,train
43401,train
43402,train
43404,train
43406,train
43407,train
43410,train
43412,train
43414,train
43415,train
43418,train
43421,train
43422,train
43423,train
43424,train
43429,train
43430,train
43431,train
43433,train
43437,train
43438,train
43441,train
43442,train
43443,train
43444,train
43448,train
43450,train
43451,train
43453,train
43455,train
43456,train
43459,train
43460,train
43463,train
43464,train
43467,train
43470,train
43472,train
43473,train
43475,train
43477,train
43479,train
43481,train
43484,train
43485,train
43487,train
43490,train
43492,train
43493,train
43496,train
43498,train
43501,train
43502,train
43504,train
43506,train
43508,train
43510,train
43512,train
43513,train
43517,train
43518,train
43520,train
43521,train
43523,train
43526,train
43529,train
43530,train
43531,train
43534,train
43536,train
43538,train
43540,train
43542,train
43544,train
43546,train
43547,train
43549,train
43552,train
43553,train
43555,train
43556,train
43559,train
43561,train
43563,train
43564,train
43568,train
43570,train
43572,train
43573,train
43576,train
43577,train
43579,train
43581,train
43583,train
43584,train
43588,train
43589,train
43591,train
43594,train
43595,train
43598,train
43600,train
43602,train
43605,train
43606,train
43607,train
43608,train
43611,train
43613,train
43616,train
43618,train
43619,train
43620,train
43624,train
43626,train
43627,train
43629,train
43632,train
43634,train
43637,train
43638,train
43640,train
43642,train
43645,train
43646,train
43648,train
43649,train
43651,train
43654,train
43656,train
43658,train
43660,train
43662,train
43665,train
43666,train
43668,train
43670,train
43671,train
43674,train
43675,train
43678,train
43680,train
43682,train
43683,train
43686,train
43689,train
43690,train
43693,train
43694,train
43696,train
43698,train
43699,train
43701,train
43704,train
43705,train
43709,train
43710,train
43711,train
43712,train
43715,train
43716,train
43719,train
43720,train
43724,train
43725,train
43727,train
43729,train
43731,train
43734,train
43735,train
43738,train
43740,train
43741,train
43745,train
43746,train
43747,train
43750,train
43751,train
43754,train
43757,train
43758,train
43759,train
43761,train
43764,train
43766,train
43767,train
43768,train
43771,train
43774,train
43775,train
43778,train
43780,train
43781,train
43784,train
43785,train
43787,train
43788,train
43793,train
43794,train
43796,train
43797,train
43800,train
43801,train
43804,train
43806,train
43809,train
43810,train
43811,train
43813,train
43817,train
43818,train
43819,train
43820,train
43823,train
43824,train
43828,train
43829,train
43831,train
43833,train
43837,train
43838,train
43840,train
43841,train
43843,train
43844,train
43847,train
43848,train
43851,train
43854,train
43855,train
43858,train
43860,train
43861,train
43864,train
43865,train
43867,train
43868,train
43871,train
43872,train
43875,train
43876,train
43881,train
43882,train
43884,train
43886,train
43887,train
43890,train
43891,train
43893,train
43895,train
43898,train
43899,train
43902,train
43904,train
43906,train
43909,train
43910,train
43911,train
43914,train
43917,train
43918,train
43919,train
43920,train
43923,train
43926,train
43927,train
43930,train
43932,train
43934,train
43937,train
43938,train
43939,train
43940,train
43945,train
43946,train
43947,train
43950,train
43951,train
43953,train
43955,train
43957,train
43961,train
43962,train
43963,train
43965,train
43968,train
43969,train
43971,train
43974,train
43975,train
43977,train
43979,train
43983,train
43987,train
43994,train
43995,train
44000,train
44003,train
44009,train
44011,train
44017,train
44020,train
44024,train
44028,train
44031,train
44037,train
44042,train
44046,train
44050,train
44054,train
44057,train
44062,train
44066,train
44068,train
44072,train
44075,train
44079,train
44085,train
44089,train
44092,train
44095,train
44100,train
44104,train
44110,train
44113,train
44116,train
44121,train
44125,train
44129,train
44132,train
44136,train
44140,train
44145,train
44149,train
44152,train
44158,train
44160,train
44165,train
44168,train
44173,train
44178,train
44179,train
44184,train
44187,train
44191,train
44196,train
44201,train
44203,train
44209,train
44212,train
44217,train
44219,train
44225,train
44229,train
44231,train
44236,train
44239,train
44245,train
44248,train
44253,train
44257,train
44260,train
44264,train
44270,train
44274,train
44275,train
44281,train
44286,train
44289,train
44294,train
44298,train
44299,train
44306,train
44310,train
44311,train
44317,train
44321,train
44323,train
44330,train
44333,train
44336,train
101312,train
101316,train
101320,train
101323,train
101324,train
101327,train
101329,train
101330,train
101331,train
101334,train
101337,train
101338,train
101341,train
101343,train
101345,train
101346,train
101348,train
101350,train
101352,train
101354,train
101355,train
101360,train
101361,train
101363,train
101365,train
101366,train
101367,train
101371,train
101373,train
101375,train
101376,train
101378,train
101381,train
101383,train
101384,train
101386,train
101387,train
101391,train
101393,train
101394,train
101396,train
101398,train
101399,train
101402,train
101405,train
101406,train
101408,train
101411,train
101412,train
101415,train
101417,train
101419,train
101421,train
101423,train
101425,train
101427,train
101428,train
101430,train
101431,train
101434,train
101437,train
101439,train
101440,train
101443,train
101444,train
101446,train
101449,train
101450,train
101452,train
101454,train
101457,train
101458,train
101460,train
101464,train
101465,train
101466,train
101467,train
101472,train
101473,train
101475,train
101476,train
101478,train
101480,train
101484,train
101485,train
101487,train
101489,train
101491,train
101492,train
101496,train
101497,train
101499,train
101501,train
101502,train
101505,train
101506,train
101508,train
101510,train
101513,train
101514,train
101515,train
101519,train
101520,train
101522,train
101524,train
101526,train
101528,train
101531,train
101532,train
101535,train
101536,train
101539,train
101540,train
101543,train
101544,train
101546,train
101548,train
101550,train
101553,train
101555,train
101557,train
101558,train
101561,train
101562,train
101564,train
101566,train
101569,train
101570,train
101573,train
101575,train
101577,train
101578,train
101579,train
101582,train
101585,train
101587,train
101588,train
101591,train
101592,train
101594,train
101596,train
101598,train
101599,train
101602,train
101603,train
101606,train
101608,train
101611,train
101613,train
101614,train
101616,train
101618,train
101621,train
101622,train
101623,train
101626,train
101628,train
101631,train
101632,train
101634,train
101635,train
101639,train
101641,train
101642,train
101643,train
101648,train
101649,train
101650,train
101651,train
101654,train
101655,train
101658,train
89566,train
89477,train
114435,val
89442,train
89543,train
114442,train
27293,train
27353,train
76532,train
76398,val
12783,val
114508,train
114457,train
12809,train
64715,train
114474,train
114415,val
114404,train
114544,train
27379,train
76474,val
114369,val
27313,train
27449,val
89454,train
12819,val
27386,train
12721,train
27445,val
89460,train
89581,train
64769,train
76550,train
12884,train
76383,train
12812,val
64697,train
76396,train
89528,train
44349,train
44353,train
44355,train
44362,train
44364,train
44365,train
44368,train
44370,train
44372,train
44374,train
44375,train
44377,train
44379,train
44381,train
44383,train
44384,train
44387,train
44389,train
44391,train
44394,train
44396,train
44398,train
44401,train
44402,train
44403,train
44406,train
44407,train
44408,train
44411,train
44414,train
44416,train
44417,train
44419,train
44422,train
44424,train
44426,train
44427,train
44430,train
44432,train
44433,train
44437,train
44438,train
44439,train
44441,train
44443,train
44445,train
44447,train
44449,train
44451,train
44453,train
44455,train
44456,train
44459,train
44462,train
44464,train
44466,train
44467,train
44468,train
44471,train
44472,train
44476,train
44477,train
44479,train
44481,train
44484,train
44486,train
44487,train
44490,train
44492,train
44494,train
44497,train
44498,train
44499,train
44500,train
44503,train
44506,train
44508,train
44510,train
44513,train
44514,train
44516,train
44518,train
44520,train
44521,train
44523,train
44526,train
44527,train
44528,train
44532,train
44534,train
44536,train
44538,train
44540,train
44542,train
44545,train
44546,train
44548,train
44550,train
44551,train
44554,train
44555,train
44558,train
44559,train
44560,train
44564,train
44566,train
44569,train
44570,train
44571,train
44572,train
44576,train
44577,train
44579,train
44582,train
44583,train
44586,train
44588,train
44590,train
44592,train
44593,train
44595,train
44596,train
44601,train
44602,train
44604,train
44605,train
44607,train
44610,train
44611,train
44614,train
44615,train
44618,train
44619,train
44620,train
44623,train
44624,train
44628,train
44630,train
44631,train
44634,train
44635,train
44637,train
44639,train
44642,train
44644,train
44645,train
44647,train
